# "glemr6" remix - contains almost everything from revision 6 of lib_materials/lib_ecology,
#       (19th Apr 2019, dev branch). Some material of little value has been omitted. Code for
#       modifying terrain (e.g. producing lakes) has also been omitted
# The original mods were not suitable for use in survival mode, and the same applies to this remix.
#       Instead, this remix should be used as the basis for your own remixes. In particular, because
#       so many items do not actually spawn in the world, you can omit everything that is not
#       required for biomes and decorations. The section containing ore packages can also be
#       removed, as it is again not very useful in survival mode
# See the STANDARDS file for more information about what belongs in each category, and what does not

# node_name | original_mod

# glemr6 packages
# ---------------

coral_rooted_pink_big|farlands
coral_rooted_pink_glow|ethereal
coral_rooted_red|farlands
fern_broad_leaf|farlands
fern_broad_leaf_young|glemr4
fern_christmas|moreplants
fern_dicksonia|farlands
fern_horsetail|ferns
fern_lady|farlands
fern_lady_small|glemr4
fern_ordinary|default
flower_daisy_oxeye|farlands
flower_delphinium_blue|bakedclay
flower_lazarus_bell|bakedclay
flower_lily_calla|valleys_c
flower_orchid|valleys_c
flower_petunia_blue|farlands
flower_petunia_pink|farlands
flower_petunia_white|farlands
flower_reed_mannagrass|bakedclay
flower_thistle|bakedclay
flower_waterlily_exotic_pink|farlands
flower_waterlily_exotic_yellow|farlands
grass_bamboo|farlands
grass_deciduous|farlands
grass_dry|default
grass_frozen|farlands
grass_giant|farlands
grass_jungle|default
grass_marram|default
grass_ordinary|default
grass_rainforest|farlands
grass_seagrass|farlands
grass_swamp|farlands
grass_tall|farlands
misc_patch_grass|dryplants
plant_aloe_vera|farlands
plant_anemone|farlands
plant_arrow_arum|valleys_c
plant_bulrush_mature|moreplants
plant_cactus_ordinary|default
plant_cactus_purple|glemr4
plant_cactus_purple_small|glemr4
plant_cactus_small|farlands
plant_cactus_thorny|glemr4
plant_cactus_tiny|moreplants
plant_cattail_normal|farlands
plant_enigma|moreplants
plant_juncus|dryplants
plant_kelp_green|farlands
plant_kelp_yellow|glemr6
plant_nettle_carduus|nettle
plant_nettle_impatiens|nettle
plant_nettle_scotch_broom|nettle
plant_oat_wild|farlands
plant_palmetto_saw|glemr4
plant_papyrus_ordinary|default mtg_plus
plant_seaweed_undersea|ethereal
plant_shrub_banana|farlands
plant_shrub_banana_large|glemr4
plant_shrub_forest_deciduous|farlands
plant_shrub_hog_peanut|farlands
plant_shrub_snowy|ethereal
plant_shrub_taiga|moreplants
plant_weed_stone|moreplants
produce_pineapple|farming
tree_young_jungle|farlands
tree_young_palm_desert|glemr4

# (other lib_ecology items not used in biomes, decorations or ores; can be commented out, if not
#       required)
bush_blueberry_ordinary|default
bush_ordinary|default
candle_basic|ethereal
coral_pillar_blue|glemr6
coral_pillar_brown|glemr6
coral_pillar_cyan|glemr6
coral_pillar_green|glemr6
coral_pillar_orange|glemr6
coral_pillar_purple|glemr6
coral_pillar_red|glemr6
coral_pillar_yellow|glemr6
fern_big|moreplants
fern_boston|ethereal
fern_horsetail_broad_leaf|glemr4
fern_mangrove|australia
fern_ordinary_tuber|ferns
fern_ostrich|moreplants
fern_spike|moreplants
fire_permanent|fire underch
flower_allium_purple|farlands
flower_bird_of_paradise|valleys_c
flower_canna|moreplants
flower_cave_pink|moreplants
flower_chrysanthemum_green|flowers
flower_clematis_rebecca|moreplants
flower_curly|moreplants
flower_dandelion_white|flowers
flower_dandelion_yellow|flowers
flower_fire|ethereal
flower_foxglove_pink|farlands
flower_foxglove_purple|farlands
flower_gerbera|valleys_c
flower_geranium_blue|flowers
flower_ground|farlands
flower_hibiscus|valleys_c
flower_jungle|moreplants
flower_lantana|farlands
flower_lavender|farlands
flower_lily_fire|moreplants
flower_lily_flame|farlands
flower_lobelia|farlands
flower_lungwort|moreplants
flower_moonflower|moreplants
flower_pansy_blue|farlands
flower_pansy_purple|farlands
flower_rose_frozen|farlands
flower_rose_red|flowers
flower_spike_blue|moreplants
flower_tulip_black|flowers
flower_tulip_orange|flowers
flower_viola_purple|flowers
food_bar_date_nut|moretrees
food_bread_banana|ethereal
food_cake_date_nut|moretrees
food_fiddlehead|ferns
food_fish_cooked|ethereal
food_milk_coconut|moretrees
food_muffin_acorn|moretrees
food_nuts_cedar|moretrees
food_nuts_fir_douglas|moretrees
food_nuts_spruce|moretrees
food_pulp_cactus|ethereal
food_sashimi|ethereal
food_snack_date_nut|moretrees
food_soup_mushroom|ethereal
food_stew_hearty|ethereal
fruit_blueberry_ordinary|default
#fruit_coconut|ethereal
fruit_curly|moreplants
#fruit_date|moretrees
grass_dead|farlands
ingredient_batter_date_nut|moretrees
ingredient_batter_muffin_acorn|moretrees
ingredient_cone_fir_douglas|moretrees
ingredient_dough_banana|ethereal
ingredient_fish_basic|ethereal
item_rod_fishing|ethereal
item_stick_ordinary|default
item_worm_juicy|ethereal
ladder_stone|ethereal
material_charcoal_artificial_lump|ethereal
material_wax_palm|ethereal
mineral_crystallinum|ethereal
mineral_salt|caverealms
misc_leaves_autumn|glemr4
misc_pile_logs|glemr4
misc_stalactite_small|valleys_c
misc_stalagmite_small|valleys_c
mushroom_blotchy|glemr4
mushroom_brown|flowers
mushroom_cave_blue|moreplants
mushroom_fire|moreplants
mushroom_pink|moreplants
mushroom_red|flowers
mushroom_white_glowing|farlands
plant_bamboo_small|farlands
plant_bulrush|dryplants
plant_clover|moreplants
plant_fungus_glowing_yellow|moreplants
plant_fungus_ground|moreplants
plant_nettle_cleavers|nettle
plant_nettle_hogweed_giant|nettle
plant_nettle_normal|nettle
plant_reedmace|dryplants
plant_shrub_crystal|ethereal
plant_shrub_dry|default
plant_shrub_dry_fiery|ethereal
plant_shrub_scorched|glemr4
plant_weed_bindweed|farlands
plant_weed_dead|moreplants
plant_weed_eye|moreplants
plant_weed_normal|moreplants
plant_weed_umbrella|moreplants
produce_onion_wild|ethereal
produce_strawberry_normal|ethereal
shared_coral_pillar|glemr6
stone_ordinary_hot|caverealms
tree_mushroom_mixed|farlands glemr11
tree_mushroom_red|ethereal
utensil_bowl_wooden|farming thirsty
vine_jungle|farlands
vine_jungle_knotted|glemr4
vine_normal|ethereal
vine_string_light|ethereal

# (NOT used as plants or other items any more)
flower_waterlily_ordinary|flowers
item_bone|bonemeal
item_fertiliser_bonemeal|bonemeal
plant_cactus_exotic|farlands
sand_undersea|ethereal
stone_obsidian_hot|caverealms
stone_ordinary_with_fungus_glowing_purple|valleys_c

# supporting packages (auto-generated)
# ------------------------------------

# supporting packages (.depends)
crop_cotton|farming
crop_wheat|farming
decor_bricks_stone_chalked|darkage
dirt_dry|default
dye_basic|dye bakedclay
glass_ordinary|default moreblocks vessels
item_string_ordinary|farming
mineral_cassiterite|real_minerals
mineral_chalcopyrite|unilib
mineral_galena|real_minerals
mineral_magnesite|unilib
mineral_magnetite|real_minerals
mineral_malachite|real_minerals
mineral_sphalerite|real_minerals
misc_sponge|ethereal
misc_straw_ordinary|farming darkage
plant_fungus_glowing_purple|caverealms
roof_slate_normal|cottages
shared_moretrees|moretrees
soil_sand_desert|farming
utensil_board_cutting|farming
vessel_glass_empty|thirsty vessels

# supporting packages (.at_least_one)
clay_brown|underch
ingredient_flour_ordinary|farming

# supporting packages (.optional)
#container_chest_ordinary|default
#crop_barley|farming
#crop_oat|farming
#crop_rice_white|farming
#crop_rye|farming
#fire_ordinary|fire
#fruit_cactus_exotic|farlands
#gravel_sandstone_ordinary|unilib
#gravel_stone_desert|glemr11
#item_book_ordinary|default
#item_paper_ordinary|default moreblocks
#item_sweeper|moreblocks
#metal_chromium|technic_worldgen technic
#metal_magnesium|unilib
#metal_zinc|technic_worldgen technic
#misc_blueprint_column|columnia
#misc_petals|sickles
#moss_green|sickles
#sand_brown|unilib
#sand_red|unilib
#shared_darkage|darkage
#torch_ordinary|default
#vessel_bottle_glass_empty|thirsty vessels

# supporting packages (.suggested)
#produce_bean_green|farming
#produce_onion_normal|farming
#tool_pick_wood|default
