# Output from the "meta_deco_optimise" package, optimising a decorations.csv file,
#    by combining identical decorations on a single line
# Original file: /home/ra/.var/app/net.minetest.Minetest/.minetest/mods/unilib/csv/remixes/gaia/decorations.csv
# Original decorations: 6820
# Optimised file: /home/ra/.var/app/net.minetest.Minetest/.minetest/mods/unilib/csv/remixes/gaia/decorations_optimised.csv
# Optimised decorations: 1852
#
# gaia_hot_humid_ocean
treelog|unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk unilib_glem_tree_jungle_exotic_2 unilib:tree_jungle_exotic_trunk unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_jungle_2 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_plain_2 unilib:tree_palm_plain_trunk unilib_glem_tree_rubber_1 unilib:tree_rubber_trunk unilib_glem_tree_rubber_4 unilib:tree_rubber_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_black_with_litter_rainforest|||0.012|||
simple|unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5 unilib:fern_ordinary_1 unilib:fern_spike|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_black_with_turf_hot_humid_coastal|||0.14|||
simple|unilib:grass_deciduous|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_black_with_turf_hot_humid_coastal|||0.004|||
treelog|unilib_glem_tree_jungle_1 unilib:tree_jungle_trunk unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_black_with_turf_hot_humid_coastal|||0.012|||
simple|unilib:flower_hibiscus unilib:flower_orchid unilib:produce_pineapple_grow_8 unilib:grass_deciduous unilib:tree_young_jungle|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_brown_with_litter_rainforest|||0.02|||
simple|unilib:fern_broad_leaf unilib:fern_lady unilib:fern_ordinary_1 unilib:fern_spike unilib:grass_tall|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_brown_with_litter_rainforest|||0.1|||
treelog|unilib_glem_tree_rubber_1 unilib:tree_rubber_trunk unilib_glem_tree_rubber_4 unilib:tree_rubber_trunk unilib_glem_tree_jungle_4 unilib:tree_jungle_trunk unilib_glem_tree_jungle_5 unilib:tree_jungle_trunk unilib_glem_tree_jungle_6 unilib:tree_jungle_trunk unilib_glem_tree_jungle_7 unilib:tree_jungle_trunk unilib_glem_tree_jungle_8 unilib:tree_jungle_trunk unilib_glem_tree_jungle_mature_1 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_2 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_3 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_4 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_5 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_6 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_7 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_8 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_ancient_1 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_2 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_3 unilib:tree_jungle_ancient_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_brown_with_litter_rainforest|||0.012|||
simple|unilib:grass_deciduous|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_brown_with_turf_hot_humid_coastal|||0.004|||
simple|unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5 unilib:fern_broad_leaf unilib:fern_lady unilib:grass_tall|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_brown_with_turf_hot_humid_coastal|||0.16|||
treelog|unilib_glem_tree_jungle_mature_2 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_3 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_4 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_5 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_ancient_1 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_2 unilib:tree_jungle_ancient_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_brown_with_turf_hot_humid_coastal|||0.012|||
simple|unilib:grass_rainforest_1|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_clayey_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_desert_4 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_mature_1 unilib:tree_palm_desert_mature_trunk unilib_glem_tree_rubber_1 unilib:tree_rubber_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_clayey_with_litter_rainforest|||0.012|||
simple|unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_clayey_with_turf_hot_humid_coastal|||0.1|||
treelog|unilib_glem_tree_palm_desert_1 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_2 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_3 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_4 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_5 unilib:tree_palm_desert_trunk unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_clayey_with_turf_hot_humid_coastal|||0.012|||
simple|unilib:grass_rainforest_1|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_sandy_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_desert_ancient_2 unilib:tree_palm_desert_ancient_trunk unilib_glem_tree_palm_desert_5 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_mature_2 unilib:tree_palm_desert_mature_trunk unilib_glem_tree_rubber_1 unilib:tree_rubber_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_sandy_with_litter_rainforest|||0.012|||
simple|unilib:flower_lantana unilib:grass_deciduous|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_sandy_with_turf_hot_humid_coastal|||0.008|||
simple|unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_sandy_with_turf_hot_humid_coastal|||0.1|||
treelog|unilib_glem_tree_palm_desert_1 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_2 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_3 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_4 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_5 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_mature_1 unilib:tree_palm_desert_mature_trunk unilib_glem_tree_palm_desert_mature_2 unilib:tree_palm_desert_mature_trunk unilib_glem_tree_palm_desert_mature_3 unilib:tree_palm_desert_mature_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_sandy_with_turf_hot_humid_coastal|||0.012|||
simple|unilib:grass_rainforest_1|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_fine_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_desert_ancient_1 unilib:tree_palm_desert_ancient_trunk unilib_glem_tree_palm_desert_3 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_mature_3 unilib:tree_palm_desert_mature_trunk unilib_glem_tree_rubber_4 unilib:tree_rubber_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_fine_with_litter_rainforest|||0.012|||
simple|unilib:fern_broad_leaf unilib:fern_lady unilib:fern_ordinary_1 unilib:fern_spike unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_fine_with_turf_hot_humid_coastal|||0.18|||
treelog|unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk unilib_glem_tree_jungle_exotic_2 unilib:tree_jungle_exotic_trunk unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_jungle_2 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_plain_2 unilib:tree_palm_plain_trunk unilib_glem_tree_rubber_1 unilib:tree_rubber_trunk unilib_glem_tree_rubber_4 unilib:tree_rubber_trunk unilib_glem_tree_jungle_1 unilib:tree_jungle_trunk unilib_glem_tree_jungle_2 unilib:tree_jungle_trunk unilib_glem_tree_jungle_3 unilib:tree_jungle_trunk unilib_glem_tree_jungle_4 unilib:tree_jungle_trunk unilib_glem_tree_jungle_5 unilib:tree_jungle_trunk unilib_glem_tree_jungle_6 unilib:tree_jungle_trunk unilib_glem_tree_jungle_7 unilib:tree_jungle_trunk unilib_glem_tree_jungle_8 unilib:tree_jungle_trunk unilib_glem_tree_jungle_mature_1 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_2 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_3 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_4 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_5 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_6 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_7 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_8 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_ancient_1 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_2 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_3 unilib:tree_jungle_ancient_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_fine_with_turf_hot_humid_coastal|||0.012|||
simple|unilib:produce_bean_green_wild unilib:produce_grape_wild|COASTAL|BEACH_MAX|gaia_hot_humid_coastal|unilib:dirt_black_with_litter_rainforest|||0.008|||
simple|unilib:produce_vanilla_grow_7 unilib:produce_coffee_grow_5|COASTAL|BEACH_MAX|gaia_hot_humid_coastal|unilib:dirt_black_with_litter_rainforest|||0.004|||
# gaia_hot_humid_lowland
simple|unilib:grass_jungle unilib:grass_tall unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.07|||
simple|unilib:tree_fern_sapling unilib:tree_fern_giant_sapling|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.004|||
simple|unilib:produce_pineapple_grow_8 unilib:tree_young_jungle|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.006|||
schematic|unilib_bush_ordinary|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.003|||
treelog|unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk unilib_glem_tree_jungle_exotic_2 unilib:tree_jungle_exotic_trunk unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_jungle_2 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_plain_2 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_2 unilib:tree_palm_trunk unilib_glem_tree_palm_3 unilib:tree_palm_trunk unilib_glem_tree_palm_4 unilib:tree_palm_trunk unilib_glem_tree_palm_exotic_5 unilib:tree_palm_exotic_trunk unilib_glem_tree_palm_exotic_7 unilib:tree_palm_exotic_trunk unilib_glem_tree_palm_exotic_8 unilib:tree_palm_exotic_trunk unilib_glem_tree_palm_exotic_10 unilib:tree_palm_exotic_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.003|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.002|||
schematic|unilib_glem_tree_mushroom_red_1 unilib_tree_mushroom_brown unilib_glem_tree_mushroom_mixed_blue unilib_glem_tree_mushroom_mixed_fat unilib_glem_tree_mushroom_mixed_green_dark unilib_glem_tree_mushroom_mixed_green_spotted unilib_glem_tree_mushroom_mixed_large unilib_glem_tree_mushroom_mixed_purple unilib_glem_tree_mushroom_mixed_short unilib_glem_tree_mushroom_mixed_tall|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_black_with_cover_fungi|||0.005|||
schematic|unilib_glem_mushroom_blotchy unilib_glem_mushroom_blotchy_large|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_black_with_cover_fungi|||0.01|||
schematic_no_rotate|unilib_glem_tree_fern_big unilib_glem_tree_fern_giant_1 unilib_glem_tree_fern_giant_2 unilib_glem_tree_fern_yellow|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_black_with_cover_vine|||0.05|||
simple|unilib:flower_orchid unilib:produce_pineapple_grow_8 unilib:grass_deciduous unilib:tree_young_jungle|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_black_with_litter_rainforest|||0.016|||
simple|unilib:fern_broad_leaf unilib:fern_lady unilib:fern_ordinary_1 unilib:fern_spike|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_black_with_litter_rainforest|||0.08|||
treelog|unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk unilib_glem_tree_jungle_exotic_2 unilib:tree_jungle_exotic_trunk unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_jungle_2 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_plain_2 unilib:tree_palm_plain_trunk unilib_glem_tree_rubber_1 unilib:tree_rubber_trunk unilib_glem_tree_rubber_4 unilib:tree_rubber_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_black_with_litter_rainforest|||0.012|||
simple|unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5 unilib:grass_tall|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_clayey_with_turf_hot_humid_lowland|||0.06|||
treelog|unilib_glem_tree_palm_5 unilib:tree_palm_trunk unilib_glem_tree_palm_6 unilib:tree_palm_trunk unilib_glem_tree_palm_7 unilib:tree_palm_trunk unilib_glem_tree_palm_8 unilib:tree_palm_trunk unilib_glem_tree_palm_9 unilib:tree_palm_trunk unilib_glem_tree_palm_exotic_5 unilib:tree_palm_exotic_trunk unilib_glem_tree_palm_exotic_6 unilib:tree_palm_exotic_trunk unilib_glem_tree_palm_exotic_7 unilib:tree_palm_exotic_trunk unilib_glem_tree_palm_exotic_8 unilib:tree_palm_exotic_trunk unilib_glem_tree_palm_exotic_9 unilib:tree_palm_exotic_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_clayey_with_turf_hot_humid_lowland|||0.012|||
simple|unilib:flower_hibiscus unilib:flower_orchid unilib:produce_pineapple_grow_8 unilib:grass_deciduous unilib:tree_young_jungle|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_dark_with_litter_rainforest|||0.02|||
simple|unilib:fern_broad_leaf unilib:fern_lady unilib:fern_ordinary_1 unilib:fern_spike|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_dark_with_litter_rainforest|||0.08|||
treelog|unilib_glem_tree_rubber_1 unilib:tree_rubber_trunk unilib_glem_tree_rubber_4 unilib:tree_rubber_trunk unilib_glem_tree_jungle_1 unilib:tree_jungle_trunk unilib_glem_tree_jungle_2 unilib:tree_jungle_trunk unilib_glem_tree_jungle_3 unilib:tree_jungle_trunk unilib_glem_tree_jungle_4 unilib:tree_jungle_trunk unilib_glem_tree_jungle_5 unilib:tree_jungle_trunk unilib_glem_tree_jungle_6 unilib:tree_jungle_trunk unilib_glem_tree_jungle_7 unilib:tree_jungle_trunk unilib_glem_tree_jungle_8 unilib:tree_jungle_trunk unilib_glem_tree_jungle_mature_1 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_2 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_3 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_4 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_5 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_6 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_7 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_8 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_ancient_1 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_2 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_3 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_4 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_5 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_6 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_7 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_8 unilib:tree_jungle_ancient_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_dark_with_litter_rainforest|||0.012|||
simple|unilib:flower_lantana unilib:grass_deciduous|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_sandy_with_turf_hot_humid_lowland|||0.008|||
simple|unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_sandy_with_turf_hot_humid_lowland|||0.05|||
treelog|unilib_glem_tree_palm_desert_1 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_2 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_3 unilib:tree_palm_desert_trunk unilib_glem_tree_palm_desert_4 unilib:tree_palm_desert_trunk unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk unilib_glem_tree_jungle_exotic_2 unilib:tree_jungle_exotic_trunk unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_jungle_2 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_plain_2 unilib:tree_palm_plain_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_sandy_with_turf_hot_humid_lowland|||0.012|||
simple|unilib:flower_orchid|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_coarse_with_turf_hot_humid_lowland|||0.004|||
simple|unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_coarse_with_turf_hot_humid_lowland|||0.05|||
simple|unilib:fern_broad_leaf unilib:fern_lady unilib:fern_ordinary_1 unilib:fern_spike|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_coarse_with_turf_hot_humid_lowland|||0.08|||
treelog|unilib_glem_tree_jungle_1 unilib:tree_jungle_trunk unilib_glem_tree_jungle_2 unilib:tree_jungle_trunk unilib_glem_tree_jungle_3 unilib:tree_jungle_trunk unilib_glem_tree_jungle_4 unilib:tree_jungle_trunk unilib_glem_tree_jungle_5 unilib:tree_jungle_trunk unilib_glem_tree_jungle_6 unilib:tree_jungle_trunk unilib_glem_tree_jungle_7 unilib:tree_jungle_trunk unilib_glem_tree_jungle_8 unilib:tree_jungle_trunk unilib_glem_tree_jungle_mature_1 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_2 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_3 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_4 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_5 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_6 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_7 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_8 unilib:tree_jungle_mature_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_coarse_with_turf_hot_humid_lowland|||0.012|||
simple|unilib:produce_bean_green_wild unilib:produce_grape_wild|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_black_with_litter_rainforest|||0.006|||
simple|unilib:produce_vanilla_grow_6 unilib:produce_coffee_grow_4|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_black_with_litter_rainforest|||0.003|||
# gaia_hot_humid_shelf
