# "underch-jit" remix - almost exactly the same as the "underch" remix (see below for a list of
#       removed packages), but uses code from the "experimental" version of the underch mod, to
#       produce just-in-time underground biome generation

# node_name | original_mod

# underch/uchu packages
#ore_xtraores_stone_ordinary_with_adamantite|xtraores
#ore_xtraores_stone_ordinary_with_geminitium|xtraores
#ore_xtraores_stone_ordinary_with_planexium|xtraores
#ore_xtraores_stone_ordinary_with_rarium|xtraores
#ore_xtraores_stone_ordinary_with_sybilline|xtraores
#ore_xtraores_stone_ordinary_with_tritonium|xtraores
#ore_xtraores_stone_ordinary_with_unobtainium|xtraores
sand_silver|default
stone_desert|default moreblocks
stone_obsidian|default moreblocks
stone_ordinary|default moreblocks technic
stone_ordinary_with_adamantite|xtraores
stone_ordinary_with_chromium|technic_worldgen
stone_ordinary_with_coal|default
stone_ordinary_with_copper|default
stone_ordinary_with_diamond|default
stone_ordinary_with_geminitium|xtraores
stone_ordinary_with_gold|default
stone_ordinary_with_iron|default
stone_ordinary_with_lead|technic_worldgen
stone_ordinary_with_mese|default
stone_ordinary_with_rarium|xtraores
stone_ordinary_with_tin|default
stone_ordinary_with_mithril|moreores
stone_ordinary_with_planexium|xtraores
stone_ordinary_with_silver|moreores
stone_ordinary_with_sybilline|xtraores
stone_ordinary_with_tritonium|xtraores
stone_ordinary_with_unobtainium|xtraores
stone_ordinary_with_uranium|technic_worldgen
stone_ordinary_with_zinc|technic_worldgen
stone_sandstone_desert|default mtg_plus
stone_sandstone_ordinary|default moreblocks mtg_plus
stone_sandstone_silver|default mtg_plus
torch_ordinary|default

# packages used by "regular" underch, but commented out in "experimental" underch
#ore_underch_clay_brown|underch
#ore_underch_gravel_mossy|underch
#ore_underch_stone_ordinary_cobble|underch

# supporting packages (.depends)
clay_ordinary|default
metal_adamantite|xtraores
metal_chromium|glemr11 technic_worldgen technic
metal_geminitium|xtraores
metal_lead|glemr11 technic_worldgen technic
metal_mithril|glemr11 moreores technic
metal_planexium|xtraores
metal_rarium|xtraores
metal_silver|glemr11 moreores technic
metal_sybilline|xtraores
metal_tritonium|xtraores
metal_unobtainium|xtraores
metal_uranium|technic_worldgen technic
metal_zinc|glemr11 technic_worldgen technic

# supporting packages (.at_least_one)

# supporting packages (.optional)
#container_chest_ordinary|default
#fire_ordinary|fire
#grass_dry|default
#grass_jungle|default
#grass_ordinary|default
#gravel_sandstone_desert|glemr4
#gravel_sandstone_ordinary|unilib
#gravel_stone_desert|glemr11
#item_screwdriver_ordinary|screwdriver
#machine_furnace_induction|unilib
#machine_polishing|unilib
#moss_green|sickles
#plant_shrub_dry|default
#sand_desert|default farming
#sand_ordinary|default
#soil_ordinary|farming

# supporting packages (.suggested)
