# Output from the "meta_deco_optimise" package, optimising a decorations.csv file,
#    by combining identical decorations on a single line
# Original file: /home/ra/.var/app/net.minetest.Minetest/.minetest/mods/unilib/csv/remixes/gaia_simple/decorations.csv
# Original decorations: 1391
# Optimised file: /home/ra/.var/app/net.minetest.Minetest/.minetest/mods/unilib/csv/remixes/gaia_simple/decorations_optimised.csv
# Optimised decorations: 357
#
# gaia_hot_humid_ocean
schematic_no_rotate|unilib_glem_tree_fern_yellow|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.002|||
# gaia_hot_humid_shelf
simple|unilib:grass_jungle unilib:grass_bamboo unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.07|||
simple|unilib:tree_fern_sapling unilib:tree_fern_giant_sapling|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.004|||
simple|unilib:produce_pineapple_grow_8 unilib:tree_young_jungle|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.006|||
schematic|unilib_bush_ordinary unilib_glem_plant_bamboo_small_1 unilib_glem_plant_bamboo_small_2|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.003|||
schematic|unilib_glem_tree_bamboo_1 unilib_glem_tree_bamboo_2 unilib_glem_tree_bamboo_3 unilib_glem_tree_bamboo_exotic_1 unilib_glem_tree_bamboo_exotic_2 unilib_glem_tree_bamboo_exotic_3 unilib_glem_tree_jungle_exotic_1 unilib_glem_tree_jungle_exotic_2 unilib_glem_tree_palm_jungle_1 unilib_glem_tree_palm_jungle_2 unilib_glem_tree_palm_plain_1 unilib_glem_tree_palm_plain_2 unilib_glem_tree_palm_1 unilib_glem_tree_palm_3 unilib_glem_tree_palm_4 unilib_glem_tree_palm_exotic_6 unilib_glem_tree_palm_exotic_8|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.003|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.002|||
# gaia_hot_humid_highland
simple|unilib:grass_jungle unilib:grass_bamboo unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.07|||
simple|unilib:tree_fern_sapling unilib:tree_fern_giant_sapling|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.004|||
simple|unilib:plant_aloe_vera unilib:tree_young_jungle unilib:plant_nettle_impatiens|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.009|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.003|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.002|||
schematic|unilib_glem_plant_bamboo_small_1 unilib_glem_plant_bamboo_small_2|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.003|||
schematic|unilib_glem_tree_bamboo_1 unilib_glem_tree_bamboo_2 unilib_glem_tree_bamboo_3 unilib_glem_tree_bamboo_exotic_1 unilib_glem_tree_bamboo_exotic_2 unilib_glem_tree_bamboo_exotic_3 unilib_glem_tree_jungle_5 unilib_glem_tree_jungle_mature_5 unilib_glem_tree_jungle_exotic_1 unilib_glem_tree_jungle_exotic_2 unilib_glem_tree_palm_jungle_1 unilib_glem_tree_palm_jungle_2 unilib_glem_tree_palm_plain_1 unilib_glem_tree_palm_plain_2 unilib_glem_tree_palm_1 unilib_glem_tree_palm_2 unilib_glem_tree_palm_5 unilib_glem_tree_palm_exotic_7 unilib_glem_tree_palm_exotic_8 unilib_glem_tree_palm_exotic_9|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
# gaia_hot_semihumid_beach
simple|unilib:tree_mangrove_green_sapling|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_semihumid_beach|unilib:sand_volcanic_dust|||0.008|||
treelog|unilib_glem_tree_mangrove_green_1 unilib:tree_mangrove_green_trunk unilib_glem_tree_mangrove_green_2 unilib:tree_mangrove_green_trunk unilib_glem_tree_mangrove_green_3 unilib:tree_mangrove_green_trunk unilib_glem_tree_mangrove_green_4 unilib:tree_mangrove_green_trunk unilib_glem_tree_mangrove_green_5 unilib:tree_mangrove_green_trunk unilib_glem_tree_mangrove_green_6 unilib:tree_mangrove_green_trunk|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_semihumid_beach|unilib:sand_volcanic_dust|||0.006|||
# gaia_hot_semihumid_coastal
simple|unilib:grass_jungle unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.6|||
simple|unilib:tree_fern_sapling unilib:tree_fern_giant_sapling|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.004|||
simple|unilib:plant_shrub_banana_large unilib:tree_young_jungle|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.006|||
treelog|unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk unilib_glem_tree_jungle_exotic_2 unilib:tree_jungle_exotic_trunk unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_jungle_2 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_plain_2 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_1 unilib:tree_palm_trunk unilib_glem_tree_palm_4 unilib:tree_palm_trunk unilib_glem_tree_palm_7 unilib:tree_palm_trunk unilib_glem_tree_jungle_6 unilib:tree_jungle_trunk unilib_glem_tree_jungle_mature_6 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_ancient_6 unilib:tree_jungle_ancient_trunk|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.002|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1 unilib_glem_tree_fern_yellow|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.003|||
# gaia_hot_semihumid_lowland
simple|unilib:grass_jungle unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|LOWLAND|COASTAL|gaia_hot_semihumid_lowland|unilib:dirt_dark_with_turf_hot_semihumid_lowland|||0.06|||
simple|unilib:plant_shrub_banana_large unilib:tree_young_jungle|LOWLAND|COASTAL|gaia_hot_semihumid_lowland|unilib:dirt_dark_with_turf_hot_semihumid_lowland|||0.006|||
treelog|unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk unilib_glem_tree_jungle_exotic_2 unilib:tree_jungle_exotic_trunk unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_jungle_2 unilib:tree_palm_jungle_trunk unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_plain_2 unilib:tree_palm_plain_trunk unilib_glem_tree_palm_1 unilib:tree_palm_trunk unilib_glem_tree_jungle_1 unilib:tree_jungle_trunk unilib_glem_tree_jungle_2 unilib:tree_jungle_trunk unilib_glem_tree_jungle_3 unilib:tree_jungle_trunk unilib_glem_tree_jungle_4 unilib:tree_jungle_trunk unilib_glem_tree_jungle_5 unilib:tree_jungle_trunk unilib_glem_tree_jungle_6 unilib:tree_jungle_trunk unilib_glem_tree_jungle_7 unilib:tree_jungle_trunk unilib_glem_tree_jungle_8 unilib:tree_jungle_trunk unilib_glem_tree_jungle_mature_1 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_2 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_3 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_4 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_5 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_6 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_7 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_mature_8 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_ancient_1 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_2 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_3 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_4 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_5 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_6 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_7 unilib:tree_jungle_ancient_trunk unilib_glem_tree_jungle_ancient_8 unilib:tree_jungle_ancient_trunk|LOWLAND|COASTAL|gaia_hot_semihumid_lowland|unilib:dirt_dark_with_turf_hot_semihumid_lowland|||0.002|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1 unilib_glem_tree_fern_yellow|LOWLAND|COASTAL|gaia_hot_semihumid_lowland|unilib:dirt_dark_with_turf_hot_semihumid_lowland|||0.003|||
# gaia_hot_semihumid_shelf
simple|unilib:grass_jungle unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|SHELF|LOWLAND|gaia_hot_semihumid_shelf|unilib:dirt_ordinary_with_turf_hot_semihumid_shelf|||0.06|||
simple|unilib:fern_dicksonia|SHELF|LOWLAND|gaia_hot_semihumid_shelf|unilib:dirt_ordinary_with_turf_hot_semihumid_shelf|||0.004|||
simple|unilib:fern_lady unilib:fern_broad_leaf unilib:fern_horsetail_young unilib:fern_horsetail_small unilib:fern_horsetail_medium unilib:fern_horsetail_large|SHELF|LOWLAND|gaia_hot_semihumid_shelf|unilib:dirt_ordinary_with_turf_hot_semihumid_shelf|||0.006|||
simple|unilib:fern_boston unilib:tree_young_jungle|SHELF|LOWLAND|gaia_hot_semihumid_shelf|unilib:dirt_ordinary_with_turf_hot_semihumid_shelf|||0.006|||
schematic|unilib_glem_plant_bamboo_small_1 unilib_glem_plant_bamboo_small_2|SHELF|LOWLAND|gaia_hot_semihumid_shelf|unilib:dirt_ordinary_with_turf_hot_semihumid_shelf|||0.003|||
schematic|unilib_glem_tree_bamboo_1 unilib_glem_tree_bamboo_2 unilib_glem_tree_bamboo_3 unilib_glem_tree_bamboo_exotic_1 unilib_glem_tree_bamboo_exotic_2 unilib_glem_tree_bamboo_exotic_3 unilib_glem_tree_jungle_exotic_1 unilib_glem_tree_palm_jungle_1 unilib_glem_tree_jungle_1 unilib_glem_tree_jungle_5 unilib_glem_tree_jungle_mature_1 unilib_glem_tree_jungle_mature_5 unilib_glem_tree_jungle_ancient_1 unilib_glem_tree_jungle_ancient_5|SHELF|LOWLAND|gaia_hot_semihumid_shelf|unilib:dirt_ordinary_with_turf_hot_semihumid_shelf|||0.005|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1 unilib_glem_tree_fern_yellow|SHELF|LOWLAND|gaia_hot_semihumid_shelf|unilib:dirt_ordinary_with_turf_hot_semihumid_shelf|||0.003|||
# gaia_hot_semihumid_highland
simple|unilib:grass_rainforest_1 unilib:grass_rainforest_2 unilib:grass_rainforest_3 unilib:grass_rainforest_4 unilib:grass_rainforest_5|HIGHLAND|SHELF|gaia_hot_semihumid_highland|unilib:dirt_coarse_with_turf_hot_semihumid_highland|||0.05|||
simple|unilib:tree_young_jungle|HIGHLAND|SHELF|gaia_hot_semihumid_highland|unilib:dirt_coarse_with_turf_hot_semihumid_highland|||0.003|||
schematic|unilib_glem_plant_bamboo_small_1 unilib_glem_plant_bamboo_small_2|HIGHLAND|SHELF|gaia_hot_semihumid_highland|unilib:dirt_coarse_with_turf_hot_semihumid_highland|||0.003|||
schematic|unilib_glem_tree_bamboo_2 unilib_glem_tree_bamboo_exotic_2 unilib_glem_tree_jungle_exotic_1 unilib_glem_tree_palm_jungle_1 unilib_glem_tree_jungle_7 unilib_glem_tree_jungle_8 unilib_glem_tree_jungle_mature_7 unilib_glem_tree_jungle_mature_8|HIGHLAND|SHELF|gaia_hot_semihumid_highland|unilib:dirt_coarse_with_turf_hot_semihumid_highland|||0.005|||
# gaia_hot_temperate_beach
simple|unilib:grass_marram_american_1 unilib:grass_marram_american_2 unilib:grass_marram_american_3|BEACH_MAX|SEA_LEVEL|gaia_hot_temperate_beach|unilib:sand_pink|||0.015|||
treelog|unilib_glem_tree_palm_1 unilib:tree_palm_trunk unilib_glem_tree_palm_2 unilib:tree_palm_trunk unilib_glem_tree_palm_10 unilib:tree_palm_trunk unilib_glem_tree_palm_11 unilib:tree_palm_trunk|BEACH_MAX|SEA_LEVEL|gaia_hot_temperate_beach|unilib:sand_pink|||0.002|||
# gaia_hot_temperate_coastal
simple|unilib:grass_ordinary_1 unilib:grass_ordinary_2 unilib:grass_ordinary_3 unilib:grass_ordinary_4 unilib:grass_ordinary_5|COASTAL|BEACH_MAX|gaia_hot_temperate_coastal|unilib:dirt_dark_with_turf_hot_temperate_coastal|||0.05|||
treelog|unilib_glem_tree_jungle_1 unilib:tree_jungle_trunk unilib_glem_tree_jungle_2 unilib:tree_jungle_trunk unilib_glem_tree_jungle_3 unilib:tree_jungle_trunk unilib_glem_tree_jungle_4 unilib:tree_jungle_trunk unilib_glem_tree_jungle_5 unilib:tree_jungle_trunk unilib_glem_tree_jungle_6 unilib:tree_jungle_trunk unilib_glem_tree_jungle_7 unilib:tree_jungle_trunk unilib_glem_tree_jungle_8 unilib:tree_jungle_trunk unilib_glem_tree_jungle_mature_1 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_ancient_1 unilib:tree_jungle_ancient_trunk|COASTAL|BEACH_MAX|gaia_hot_temperate_coastal|unilib:dirt_dark_with_turf_hot_temperate_coastal|||0.005|||
treelog|unilib_glem_tree_jungle_mature_8 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_ancient_8 unilib:tree_jungle_ancient_trunk|COASTAL|BEACH_MAX|gaia_hot_temperate_coastal|unilib:dirt_dark_with_turf_hot_temperate_coastal|||0.002|||
treelog|unilib_glem_tree_larch_1 unilib:tree_larch_trunk unilib_glem_tree_maple_mature_1 unilib:tree_maple_mature_trunk unilib_glem_tree_maple_mature_large_1 unilib:tree_maple_mature_trunk|COASTAL|BEACH_MAX|gaia_hot_temperate_coastal|unilib:dirt_dark_with_turf_hot_temperate_coastal|||0.001|||
# gaia_hot_temperate_lowland
simple|unilib:grass_ordinary_1 unilib:grass_ordinary_2 unilib:grass_ordinary_3 unilib:grass_ordinary_4 unilib:grass_ordinary_5|LOWLAND|COASTAL|gaia_hot_temperate_lowland|unilib:dirt_ordinary_with_turf_hot_temperate_lowland|||0.05|||
treelog|unilib_glem_tree_jungle_1 unilib:tree_jungle_trunk unilib_glem_tree_jungle_mature_1 unilib:tree_jungle_mature_trunk|LOWLAND|COASTAL|gaia_hot_temperate_lowland|unilib:dirt_ordinary_with_turf_hot_temperate_lowland|||0.004|||
treelog|unilib_glem_tree_jungle_mature_8 unilib:tree_jungle_mature_trunk unilib_glem_tree_jungle_ancient_8 unilib:tree_jungle_ancient_trunk|LOWLAND|COASTAL|gaia_hot_temperate_lowland|unilib:dirt_ordinary_with_turf_hot_temperate_lowland|||0.002|||
treelog|unilib_glem_tree_jungle_ancient_1 unilib:tree_jungle_ancient_trunk|LOWLAND|COASTAL|gaia_hot_temperate_lowland|unilib:dirt_ordinary_with_turf_hot_temperate_lowland|||0.005|||
treelog|unilib_glem_tree_larch_1 unilib:tree_larch_trunk unilib_glem_tree_maple_mature_1 unilib:tree_maple_mature_trunk unilib_glem_tree_maple_mature_large_1 unilib:tree_maple_mature_trunk|LOWLAND|COASTAL|gaia_hot_temperate_lowland|unilib:dirt_ordinary_with_turf_hot_temperate_lowland|||0.001|||
# gaia_hot_temperate_shelf
simple|unilib:grass_ordinary_1 unilib:grass_ordinary_2 unilib:grass_ordinary_3 unilib:grass_ordinary_4 unilib:grass_ordinary_5|SHELF|LOWLAND|gaia_hot_temperate_shelf|unilib:dirt_coarse_with_turf_hot_temperate_shelf|||0.05|||
schematic|unilib_glem_tree_jungle_1 unilib_glem_tree_jungle_mature_1|SHELF|LOWLAND|gaia_hot_temperate_shelf|unilib:dirt_coarse_with_turf_hot_temperate_shelf|||0.004|||
schematic|unilib_glem_tree_jungle_ancient_1|SHELF|LOWLAND|gaia_hot_temperate_shelf|unilib:dirt_coarse_with_turf_hot_temperate_shelf|||0.005|||
schematic|unilib_glem_tree_larch_1 unilib_glem_tree_maple_mature_1|SHELF|LOWLAND|gaia_hot_temperate_shelf|unilib:dirt_coarse_with_turf_hot_temperate_shelf|||0.001|||
# gaia_hot_temperate_highland
simple|unilib:grass_rainforest_1 unilib:grass_rainforest_2|HIGHLAND|SHELF|gaia_hot_temperate_highland|unilib:clay_red_with_turf_hot_temperate_highland|||0.02|||
schematic|unilib_glem_tree_jungle_1 unilib_glem_tree_jungle_mature_1 unilib_glem_tree_jungle_ancient_1|HIGHLAND|SHELF|gaia_hot_temperate_highland|unilib:clay_red_with_turf_hot_temperate_highland|||0.005|||
schematic|unilib_glem_tree_larch_1 unilib_glem_tree_maple_mature_1|HIGHLAND|SHELF|gaia_hot_temperate_highland|unilib:clay_red_with_turf_hot_temperate_highland|||0.001|||
# gaia_hot_semiarid_coastal
simple|unilib:grass_ordinary_1 unilib:grass_ordinary_2 unilib:grass_ordinary_3 unilib:grass_ordinary_4 unilib:grass_ordinary_5|COASTAL|BEACH_MAX|gaia_hot_semiarid_coastal|unilib:dirt_ordinary_with_turf_hot_semiarid_coastal|||0.05|||
treelog|unilib_glem_tree_acacia_1 unilib:tree_acacia_trunk unilib_glem_tree_acacia_2 unilib:tree_acacia_trunk unilib_glem_tree_acacia_3 unilib:tree_acacia_trunk unilib_tree_acacia_exotic unilib:tree_acacia_exotic_trunk unilib_glem_tree_baobab_2 unilib:tree_baobab_trunk unilib_glem_tree_rubber_1 unilib:tree_rubber_trunk unilib_glem_tree_palm_date_1 unilib:tree_palm_date_trunk unilib_glem_tree_palm_date_2 unilib:tree_palm_date_trunk|COASTAL|BEACH_MAX|gaia_hot_semiarid_coastal|unilib:dirt_ordinary_with_turf_hot_semiarid_coastal|||0.001|||
# gaia_hot_semiarid_lowland
simple|unilib:grass_ordinary_1 unilib:grass_ordinary_2 unilib:grass_ordinary_3 unilib:grass_ordinary_4 unilib:grass_ordinary_5|LOWLAND|COASTAL|gaia_hot_semiarid_lowland|unilib:dirt_coarse_with_turf_hot_semiarid_lowland|||0.05|||
treelog|unilib_glem_tree_acacia_1 unilib:tree_acacia_trunk unilib_glem_tree_acacia_2 unilib:tree_acacia_trunk unilib_glem_tree_acacia_3 unilib:tree_acacia_trunk unilib_tree_acacia_exotic unilib:tree_acacia_exotic_trunk|LOWLAND|COASTAL|gaia_hot_semiarid_lowland|unilib:dirt_coarse_with_turf_hot_semiarid_lowland|||0.001|||
# gaia_hot_semiarid_shelf
simple|unilib:grass_ordinary_1 unilib:grass_ordinary_2 unilib:grass_ordinary_3 unilib:grass_ordinary_4 unilib:grass_ordinary_5|SHELF|LOWLAND|gaia_hot_semiarid_shelf|unilib:clay_red_with_turf_hot_semiarid_shelf|||0.05|||
schematic|unilib_glem_tree_acacia_1 unilib_glem_tree_acacia_2 unilib_tree_acacia_exotic|SHELF|LOWLAND|gaia_hot_semiarid_shelf|unilib:clay_red_with_turf_hot_semiarid_shelf|||0.001|||
# gaia_hot_semiarid_highland
simple|unilib:grass_ordinary_1 unilib:grass_ordinary_2 unilib:grass_ordinary_3 unilib:grass_ordinary_4 unilib:grass_ordinary_5|HIGHLAND|SHELF|gaia_hot_semiarid_highland|unilib:dirt_clayey_with_turf_hot_semiarid_highland|||0.05|||
schematic|unilib_glem_tree_acacia_1 unilib_tree_acacia_exotic|HIGHLAND|SHELF|gaia_hot_semiarid_highland|unilib:dirt_clayey_with_turf_hot_semiarid_highland|||0.001|||
# gaia_hot_arid_beach
simple|unilib:grass_wild_1|BEACH_MAX|SEA_LEVEL|gaia_hot_arid_beach|unilib:gravel_sandstone_desert|||0.01|||
# gaia_hot_arid_coastal
simple|unilib:grass_dry_1 unilib:grass_dry_2 unilib:grass_dry_3 unilib:grass_dead_1 unilib:grass_dead_2 unilib:grass_dead_3 unilib:grass_dead_4 unilib:grass_dead_5|COASTAL|BEACH_MAX|gaia_hot_arid_coastal|unilib:sand_barren|||0.08|||
simple|unilib:plant_shrub_dry|COASTAL|BEACH_MAX|gaia_hot_arid_coastal|unilib:sand_barren|||0.05|||
