# =================================================================================================
# Hot humid biome decorations
# =================================================================================================

# Hot humid ocean [unilib:sand_silt]
# (unilib:sand_silt DEFAULT)
# N.B. To make mangrove swamps look the way they're supposed to, use MANGROVE rather than BEACH constants
treelog|unilib_glem_tree_mangrove_green_5 unilib:tree_mangrove_green_trunk|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_humid_beach|unilib:dirt_silt_fine|||0.06|||
treelog|unilib_glem_tree_mangrove_green_6 unilib:tree_mangrove_green_trunk|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_humid_beach|unilib:dirt_silt_fine|||0.06|||
# N.B. Thanks to biome blending, unilib:sand_silt and unilib:dirt_silt_fine occur at higher
#   elevations than MANGROVE_MAX. Place a few mangrove trees there, to avoid bald patches
treelog|unilib_glem_tree_mangrove_green_1 unilib:tree_mangrove_green_trunk|COASTAL|BELOW_SEA_LEVEL|gaia_hot_humid_beach|unilib:sand_silt unilib:dirt_silt_fine|||0.06|||

# Hot humid coastal [unilib:dirt_silt_coarse_with_litter_rainforest]
# (unilib:dirt_silt_coarse_with_litter_rainforest DEFAULT)
simple|unilib:grass_jungle|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
simple|unilib:grass_tall|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
simple|unilib:grass_rainforest_1|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.03|||
simple|unilib:grass_rainforest_2|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
simple|unilib:grass_rainforest_3|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.03|||
simple|unilib:grass_rainforest_4|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
simple|unilib:grass_rainforest_5|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.03|||
simple|unilib:tree_fern_sapling|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.02|||
simple|unilib:tree_fern_giant_sapling|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.02|||
simple|unilib:tree_young_jungle|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
schematic|unilib_bush_ordinary|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_jungle_exotic_2 unilib:tree_jungle_exotic_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_jungle_2 unilib:tree_palm_jungle_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_plain_2 unilib:tree_palm_plain_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_1 unilib:tree_palm_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_3 unilib:tree_palm_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_5 unilib:tree_palm_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_exotic_7 unilib:tree_palm_exotic_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
treelog|unilib_glem_tree_palm_exotic_9 unilib:tree_palm_exotic_trunk|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.01|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.02|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|COASTAL|MANGROVE_MAX|gaia_hot_humid_coastal|unilib:dirt_silt_coarse_with_litter_rainforest|||0.02|||

# Hot humid lowland [unilib:dirt_silt_fine_with_turf_hot_humid_lowland]
# (unilib:dirt_silt_fine_with_turf_hot_humid_lowland DEFAULT)
simple|unilib:grass_jungle|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.01|||
simple|unilib:grass_tall|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.01|||
simple|unilib:grass_rainforest_1|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.01|||
simple|unilib:grass_rainforest_2|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.01|||
simple|unilib:grass_rainforest_3|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.01|||
simple|unilib:grass_rainforest_4|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.01|||
simple|unilib:grass_rainforest_5|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.01|||
simple|unilib:tree_fern_sapling|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.002|||
simple|unilib:tree_fern_giant_sapling|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.002|||
simple|unilib:produce_pineapple_grow_8|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.003|||
simple|unilib:tree_young_jungle|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.003|||
schematic|unilib_bush_ordinary|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.003|||
treelog|unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_jungle_exotic_2 unilib:tree_jungle_exotic_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_jungle_1 unilib:tree_palm_jungle_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_jungle_2 unilib:tree_palm_jungle_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_plain_1 unilib:tree_palm_plain_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_plain_2 unilib:tree_palm_plain_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_2 unilib:tree_palm_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_3 unilib:tree_palm_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_4 unilib:tree_palm_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_exotic_5 unilib:tree_palm_exotic_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_exotic_7 unilib:tree_palm_exotic_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_exotic_8 unilib:tree_palm_exotic_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
treelog|unilib_glem_tree_palm_exotic_10 unilib:tree_palm_exotic_trunk|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.005|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.003|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|LOWLAND|COASTAL|gaia_hot_humid_lowland|unilib:dirt_silt_fine_with_turf_hot_humid_lowland|||0.002|||

# Hot humid shelf [unilib:dirt_dark_with_turf_hot_humid_shelf]
# (unilib:dirt_dark_with_turf_hot_humid_shelf DEFAULT)
simple|unilib:grass_jungle|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.01|||
simple|unilib:grass_bamboo|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.01|||
simple|unilib:grass_rainforest_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.01|||
simple|unilib:grass_rainforest_2|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.01|||
simple|unilib:grass_rainforest_3|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.01|||
simple|unilib:grass_rainforest_4|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.01|||
simple|unilib:grass_rainforest_5|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.01|||
simple|unilib:tree_fern_sapling|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.002|||
simple|unilib:tree_fern_giant_sapling|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.002|||
simple|unilib:produce_pineapple_grow_8|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.003|||
simple|unilib:tree_young_jungle|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.003|||
schematic|unilib_bush_ordinary|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.003|||
schematic|unilib_glem_plant_bamboo_small_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.003|||
schematic|unilib_glem_plant_bamboo_small_2|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.003|||
schematic|unilib_glem_tree_bamboo_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_bamboo_2|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_bamboo_3|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_bamboo_exotic_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_bamboo_exotic_2|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_bamboo_exotic_3|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_jungle_exotic_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_jungle_exotic_2|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_palm_jungle_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_palm_jungle_2|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_palm_plain_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_palm_plain_2|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_palm_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_palm_3|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_palm_4|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_palm_exotic_6|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic|unilib_glem_tree_palm_exotic_8|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.005|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.003|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|SHELF|LOWLAND|gaia_hot_humid_shelf|unilib:dirt_dark_with_turf_hot_humid_shelf|||0.002|||

# Hot humid highland [unilib:dirt_ordinary_with_turf_hot_humid_highland]
# (unilib:dirt_ordinary_with_turf_hot_humid_highland DEFAULT)
simple|unilib:grass_jungle|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.01|||
simple|unilib:grass_bamboo|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.01|||
simple|unilib:grass_rainforest_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.01|||
simple|unilib:grass_rainforest_2|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.01|||
simple|unilib:grass_rainforest_3|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.01|||
simple|unilib:grass_rainforest_4|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.01|||
simple|unilib:grass_rainforest_5|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.01|||
simple|unilib:tree_fern_sapling|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.002|||
simple|unilib:tree_fern_giant_sapling|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.002|||
simple|unilib:plant_aloe_vera|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.003|||
simple|unilib:tree_young_jungle|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.003|||
simple|unilib:plant_nettle_impatiens|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.003|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.003|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.002|||
schematic|unilib_glem_plant_bamboo_small_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.003|||
schematic|unilib_glem_plant_bamboo_small_2|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.003|||
schematic|unilib_glem_tree_bamboo_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_bamboo_2|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_bamboo_3|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_bamboo_exotic_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_bamboo_exotic_2|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_bamboo_exotic_3|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_jungle_5|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_jungle_mature_5|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_jungle_exotic_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_jungle_exotic_2|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_jungle_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_jungle_2|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_plain_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_plain_2|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_1|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_2|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_5|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_exotic_7|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_exotic_8|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||
schematic|unilib_glem_tree_palm_exotic_9|HIGHLAND|SHELF|gaia_hot_humid_highland|unilib:dirt_ordinary_with_turf_hot_humid_highland|||0.005|||

# Hot humid mountain [unilib:stone_basalt_dark]

# Hot humid strato [unilib:stone_basalt_dark]

# =================================================================================================
# Hot semihumid biome decorations
# =================================================================================================

# Hot semihumid ocean [unilib:sand_ordinary]

# Hot semihumid beach [unilib:sand_volcanic_dust]
# (unilib:sand_volcanic_dust DEFAULT)
simple|unilib:tree_mangrove_green_sapling|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_semihumid_beach|unilib:sand_volcanic_dust|||0.008|||
treelog|unilib_glem_tree_mangrove_green_1 unilib:tree_mangrove_green_trunk|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_semihumid_beach|unilib:sand_volcanic_dust|||0.006|||
treelog|unilib_glem_tree_mangrove_green_2 unilib:tree_mangrove_green_trunk|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_semihumid_beach|unilib:sand_volcanic_dust|||0.006|||
treelog|unilib_glem_tree_mangrove_green_3 unilib:tree_mangrove_green_trunk|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_semihumid_beach|unilib:sand_volcanic_dust|||0.006|||
treelog|unilib_glem_tree_mangrove_green_4 unilib:tree_mangrove_green_trunk|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_semihumid_beach|unilib:sand_volcanic_dust|||0.006|||
treelog|unilib_glem_tree_mangrove_green_5 unilib:tree_mangrove_green_trunk|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_semihumid_beach|unilib:sand_volcanic_dust|||0.006|||
treelog|unilib_glem_tree_mangrove_green_6 unilib:tree_mangrove_green_trunk|MANGROVE_MAX|BELOW_SEA_LEVEL|gaia_hot_semihumid_beach|unilib:sand_volcanic_dust|||0.006|||

# Hot semihumid coastal [unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal]
# (unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal DEFAULT)
simple|unilib:grass_jungle|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.1|||
simple|unilib:grass_rainforest_1|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.1|||
simple|unilib:grass_rainforest_2|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.1|||
simple|unilib:grass_rainforest_3|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.1|||
simple|unilib:grass_rainforest_4|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.1|||
simple|unilib:grass_rainforest_5|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.1|||
simple|unilib:tree_fern_sapling|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.002|||
simple|unilib:tree_fern_giant_sapling|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.002|||
simple|unilib:plant_shrub_banana_large|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.003|||
simple|unilib:tree_young_jungle|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.003|||
treelog|unilib_glem_tree_jungle_exotic_1 unilib:tree_jungle_exotic_trunk|COASTAL|BEACH_MAX|gaia_hot_semihumid_coastal|unilib:dirt_silt_fine_with_turf_hot_semihumid_coastal|||0.002|||
