# "default" remix - contains almost everything from minetest_game/default

# node_name | original_mod

# ABM packages
ore_default_stone_ordinary_with_iron|default
ore_default_stone_ordinary_with_mese|default
ore_default_stone_ordinary_with_tin|default
ore_default_stone_sandstone_desert|default
ore_default_stone_sandstone_ordinary|default
ore_default_stone_sandstone_silver|default
# Plants
plant_cactus_ordinary|default
plant_kelp_ordinary|default
plant_papyrus_ordinary|default mtg_plus
plant_shrub_dry|default
# Sand
sand_desert_nosoil|default
sand_ordinary|default
sand_silver|default
# Shared packages
shared_boats|boats
shared_default_chest|default pipeworks
shared_default_furnace|default
shared_default_sign|default
# Signs
sign_wall_wood|default
sign_wall_steel|default
# Snow
snow_ordinary|default ethereal mtg_plus
# Stone
stone_desert|default moreblocks
stone_obsidian|default moreblocks
stone_ordinary|default moreblocks technic
stone_ordinary_with_coal|default
stone_ordinary_with_copper|default
stone_ordinary_with_diamond|default
stone_ordinary_with_gold|default
stone_ordinary_with_iron|default
stone_ordinary_with_mese|default
stone_ordinary_with_tin|default
stone_sandstone_desert|default mtg_plus
stone_sandstone_ordinary|default moreblocks mtg_plus
stone_sandstone_silver|default mtg_plus
# Tools
tool_axe_bronze|default
tool_axe_diamond|default
tool_axe_mese|default
tool_axe_steel|default
tool_axe_stone|default aotearoa
tool_axe_wood|default
tool_pick_bronze|default
tool_pick_diamond|default
tool_pick_mese|default
tool_pick_steel|default
tool_pick_stone|default
tool_pick_wood|default
tool_shovel_bronze|default
tool_shovel_diamond|default
tool_shovel_mese|default
tool_shovel_steel|default
tool_shovel_stone|default
tool_shovel_wood|default
tool_sword_bronze|default
tool_sword_diamond|default
tool_sword_mese|default
tool_sword_steel|default
tool_sword_stone|default
tool_sword_wood|default
# Torches
torch_ordinary|default
# Trees
tree_acacia|default doors moreblocks
tree_apple|default doors moreblocks
tree_aspen|default doors moreblocks
tree_jungle|default doors moreblocks
tree_pine|default doors moreblocks

# supporting packages (.depends)
mushroom_brown|flowers
mushroom_red|flowers
sand_desert|default farming
shared_standard|flowers fire
soil_sand_desert|farming

# supporting packages (.at_least_one)

# supporting packages (.optional)
#crop_barley|farming
#crop_cotton|farming
#crop_oat|farming
#crop_rice_white|farming
#crop_rye|farming
#crop_wheat|farming
#dye_basic|dye bakedclay
#fire_ordinary|fire
#fire_permanent|fire underch
#gravel_sandstone_desert|glemr4
#gravel_sandstone_ordinary|unilib
#gravel_stone_desert|glemr11
#item_sweeper|moreblocks
#machine_furnace_induction|unilib
#machine_polishing|unilib
#moss_green|sickles
#soil_arid|farming
#soil_ordinary|farming

# supporting packages (.suggested)
#vessel_bottle_glass_empty|thirsty vessels
