# "glemr4" remix - contains almost everything from revision 4 of lib_materials/lib_ecology,
#       (12 Dec 2018, ShadMordre-v2.0 branch). Some material of little value has been omitted
# The original mods were not suitable for use in survival mode, and the same applies to this remix.
#       Instead, this remix should be used as the basis for your own remixes. In particular, because
#       so many items do not actually spawn in the world, you can omit everything that is not
#       required for biomes and decorations. The section containing ore packages can also be
#       removed, as it is again not very useful in survival mode
# See the STANDARDS file for more information about what belongs in each category, and what does not

# node_name | original_mod

# glemr4 packages
# ---------------

food_milk_coconut|moretrees
food_muffin_acorn|moretrees
food_nuts_cedar|moretrees
food_nuts_fir_douglas|moretrees
food_nuts_spruce|moretrees
food_pulp_cactus|ethereal
food_snack_date_nut|moretrees
food_soup_mushroom|ethereal
food_stew_hearty|ethereal
#fruit_coconut|ethereal
#fruit_date|moretrees
#grass_cut|dryplants
grass_dead|farlands
grass_deciduous|farlands
grass_jungle|default
grass_seagrass|farlands
ingredient_batter_date_nut|moretrees
ingredient_batter_muffin_acorn|moretrees
ingredient_cone_fir_douglas|moretrees
ingredient_dough_banana|ethereal
item_stick_ordinary|default
ladder_stone|ethereal
material_charcoal_artificial_lump|ethereal
material_wax_palm|ethereal
misc_leaves_autumn|glemr4
misc_pile_logs|glemr4
mushroom_blotchy|glemr4
mushroom_white_glowing|farlands
plant_anemone|farlands
plant_cactus_ordinary|default
plant_kelp_green|farlands
#plant_oat_wild|farlands
plant_seaweed_undersea|ethereal
plant_shrub_banana|farlands
plant_shrub_dry|default
plant_shrub_dry_fiery|ethereal
plant_shrub_scorched|glemr4
plant_weed_bindweed|farlands
#produce_onion_wild|ethereal
#produce_pineapple|farming
#produce_strawberry_normal|ethereal
#snow_ordinary|default ethereal mtg_plus
tree_mushroom_mixed|farlands glemr11
tree_mushroom_red|ethereal
utensil_bowl_wooden|farming thirsty
vine_jungle|farlands
vine_normal|ethereal
vine_string_light|ethereal

# (other items, /ethereal subfolder; can be commented out, if not required)
food_fish_cooked|ethereal
food_sashimi|ethereal
#ice_ordinary|default ethereal mtg_plus
ingredient_fish_basic|ethereal
item_bone|bonemeal
item_fertiliser_bonemeal|bonemeal
item_rod_fishing|ethereal
item_worm_juicy|ethereal
#sand_undersea|ethereal
#snow_ordinary|default ethereal mtg_plus

# (other items, /valleys_c subfolder; can be commented out, if not required)
fire_permanent|fire underch
ice_thin|caverealms
mineral_salt|caverealms
misc_stalactite_small|valleys_c
misc_stalagmite_small|valleys_c
stone_ordinary_hot|caverealms
stone_ordinary_with_fungus_glowing_purple|valleys_c

# supporting packages (auto-generated)
# ------------------------------------

# supporting packages (.depends)
brick_ordinary|default
crop_cotton|farming
crop_wheat|farming
decor_bricks_stone_chalked|darkage
dirt_dry|default
dye_basic|dye bakedclay
glass_ordinary|default moreblocks vessels
item_string_ordinary|farming
item_sweeper|moreblocks
metal_copper|default moreblocks technic
metal_gold|default technic
metal_iron|default
metal_steel|default technic
mineral_cassiterite|real_minerals
mineral_chalcopyrite|unilib
mineral_coal|default technic
mineral_diamond|default mtg_plus
mineral_flint|default fire mtg_plus
mineral_galena|real_minerals
mineral_magnesite|unilib
mineral_magnetite|real_minerals
mineral_malachite|real_minerals
mineral_mese|default
mineral_sphalerite|real_minerals
misc_sponge|ethereal
misc_straw_ordinary|farming darkage
plant_fungus_glowing_purple|caverealms
shared_moretrees|moretrees
soil_sand_desert|farming
utensil_board_cutting|farming
vessel_glass_empty|thirsty vessels

# supporting packages (.at_least_one)
clay_brown|underch
ingredient_flour_ordinary|farming

# supporting packages (.optional)
#bush_blueberry_ordinary|default
#container_chest_ordinary|default
#coral_block_skeleton|default
#crop_barley|farming
#crop_oat|farming
#crop_rice_white|farming
#crop_rye|farming
#fire_ordinary|fire
#fruit_cactus_exotic|farlands
#gravel_sandstone_ordinary|unilib
#gravel_stone_desert|glemr11
#item_book_ordinary|default
#item_paper_ordinary|default moreblocks
#metal_chromium|technic_worldgen technic
#metal_magnesium|unilib
#metal_tin|default technic
#metal_zinc|technic_worldgen technic
#misc_blueprint_column|columnia
#misc_petals|sickles
#moss_green|sickles
#sand_brown|unilib
#sand_red|unilib
#shared_darkage|darkage
#torch_ordinary|default
#vessel_bottle_glass_empty|thirsty vessels

# supporting packages (.suggested)
#produce_bean_green|farming
#produce_onion_normal|farming
#tool_pick_wood|default
