# Output from the "meta_atomic_optimise" package, optimising the vapourise.csv file
#    in the "atomic" remix by combining identical outputs into a single line
# Original file: /home/ra/.var/app/net.minetest.Minetest/.minetest/mods/unilib/csv/remixes/atomic/vapourise.csv
# Original outputs: 1622
# Optimised file: /home/ra/.var/app/net.minetest.Minetest/.minetest/mods/unilib/csv/remixes/atomic/vapourise_optimised.csv
# Optimised outputs: 1
#
unilib:stone_gabbro_brown unilib:stone_gabbro_brown_block unilib:stone_gabbro_brown_brick unilib:stone_gabbro_grey unilib:stone_gabbro_grey_block unilib:stone_gabbro_grey_brick unilib:stone_gabbro_red unilib:stone_gabbro_red_block unilib:stone_gabbro_red_brick unilib:stone_sandstone_gabbro_grey unilib:stone_sandstone_gabbro_grey_block unilib:stone_sandstone_gabbro_grey_brick|VAPOURISE_STONE|silicon 50 aluminium 16 calcium 10 iron 10 magnesium 7 sodium 3 potassium 2 titanium 2 0.5
unilib:stone_gabbro_brown_cobble unilib:stone_gabbro_brown_cobble_mossy unilib:stone_gabbro_grey_cobble|VAPOURISE_COBBLE|silicon 50 aluminium 16 calcium 10 iron 10 magnesium 7 sodium 3 potassium 2 titanium 2 0.5
unilib:stone_gneiss_antipodean unilib:stone_gneiss_antipodean_block unilib:stone_gneiss_antipodean_brick unilib:stone_gneiss_black unilib:stone_gneiss_black_block unilib:stone_gneiss_black_brick unilib:stone_gneiss_brown unilib:stone_gneiss_brown_block unilib:stone_gneiss_brown_brick unilib:stone_gneiss_grey unilib:stone_gneiss_grey_block unilib:stone_gneiss_grey_brick unilib:stone_gneiss_white unilib:stone_gneiss_white_block unilib:stone_gneiss_white_brick unilib:stone_sandstone_gneiss_grey unilib:stone_sandstone_gneiss_grey_block unilib:stone_sandstone_gneiss_grey_brick|VAPOURISE_STONE|silicon 60 aluminium 15 iron 10 calcium 7 magnesium 3 potassium 3 sodium 2
unilib:stone_gneiss_antipodean_cobble unilib:stone_gneiss_black_cobble unilib:stone_gneiss_black_cobble_mossy unilib:stone_gneiss_brown_cobble unilib:stone_gneiss_grey_cobble|VAPOURISE_COBBLE|silicon 60 aluminium 15 iron 10 calcium 7 magnesium 3 potassium 3 sodium 2
unilib:stone_gneiss_white_rubble|VAPOURISE_RUBBLE|silicon 60 aluminium 15 iron 10 calcium 7 magnesium 3 potassium 3 sodium 2
unilib:stone_goldstone|VAPOURISE_STONE|silicon 75 gold 10 aluminium 5 iron 5 calcium 5
unilib:stone_granite_antipodean unilib:stone_granite_antipodean_block unilib:stone_granite_antipodean_brick unilib:stone_granite_black unilib:stone_granite_black_block unilib:stone_granite_black_brick unilib:stone_granite_brown unilib:stone_granite_brown_block unilib:stone_granite_brown_brick unilib:stone_granite_dark unilib:stone_granite_ebony unilib:stone_granite_ebony_block unilib:stone_granite_ebony_brick unilib:stone_granite_grey unilib:stone_granite_grey_block unilib:stone_granite_grey_brick unilib:stone_granite_orange unilib:stone_granite_orange_block unilib:stone_granite_orange_brick unilib:stone_granite_pale unilib:stone_granite_pale_block unilib:stone_granite_pale_brick unilib:stone_granite_pink unilib:stone_granite_pink_block unilib:stone_granite_pink_brick unilib:stone_granite_red unilib:stone_granite_red_block unilib:stone_granite_red_brick unilib:stone_granite_salmon unilib:stone_granite_salmon_block unilib:stone_granite_salmon_brick unilib:stone_granite_white unilib:stone_granite_white_block unilib:stone_granite_white_brick unilib:stone_jungle unilib:stone_jungle_block unilib:stone_jungle_brick unilib:stone_sandstone_granite_ebony unilib:stone_sandstone_granite_ebony_block unilib:stone_sandstone_granite_ebony_brick unilib:stone_sandstone_granite_orange unilib:stone_sandstone_granite_orange_block unilib:stone_sandstone_granite_orange_brick|VAPOURISE_STONE|silicon 70 aluminium 12 potassium 5 sodium 5 iron 5 calcium 2 magnesium 1
unilib:stone_granite_antipodean_cobble unilib:stone_granite_black_cobble unilib:stone_granite_brown_cobble unilib:stone_granite_ebony_cobble unilib:stone_granite_grey_cobble unilib:stone_granite_orange_cobble unilib:stone_granite_pale_cobble unilib:stone_granite_pink_cobble unilib:stone_granite_red_cobble unilib:stone_granite_salmon_cobble unilib:stone_granite_salmon_cobble_mossy unilib:stone_granite_white_cobble unilib:stone_jungle_cobble|VAPOURISE_COBBLE|silicon 70 aluminium 12 potassium 5 sodium 5 iron 5 calcium 2 magnesium 1
unilib:stone_greenstone unilib:stone_greenstone_block unilib:stone_greenstone_brick|VAPOURISE_STONE|silicon 50 aluminium 15 iron 10 calcium 10 magnesium 8 sodium 5 potassium 2
unilib:stone_greenstone_cobble|VAPOURISE_COBBLE|silicon 50 aluminium 15 iron 10 calcium 10 magnesium 8 sodium 5 potassium 2
unilib:stone_greywacke_dark unilib:stone_greywacke_dark_block unilib:stone_greywacke_dark_brick unilib:stone_greywacke_pale unilib:stone_greywacke_pale_block unilib:stone_greywacke_pale_brick unilib:stone_sandstone_greywacke_pale unilib:stone_sandstone_greywacke_pale_block unilib:stone_sandstone_greywacke_pale_brick|VAPOURISE_STONE|silicon 65 aluminium 13 iron 10 calcium 5 magnesium 3 potassium 2 sodium 2
unilib:stone_greywacke_dark_cobble unilib:stone_greywacke_pale_cobble|VAPOURISE_COBBLE|silicon 65 aluminium 13 iron 10 calcium 5 magnesium 3 potassium 2 sodium 2
unilib:stone_hektorite unilib:stone_hektorite_block unilib:stone_hektorite_brick|VAPOURISE_STONE|oxygen 50 silicon 30 hydrogen 7 lithium 7 magnesium 4 sodium 2
unilib:stone_hektorite_cobble|VAPOURISE_COBBLE|oxygen 50 silicon 30 hydrogen 7 lithium 7 magnesium 4 sodium 2
unilib:stone_hornfels unilib:stone_hornfels_block unilib:stone_hornfels_brick|VAPOURISE_STONE|silicon 60 aluminium 15 iron 10 calcium 10 magnesium 5
unilib:stone_komatiite unilib:stone_komatiite_block unilib:stone_komatiite_brick unilib:stone_sandstone_komatiite unilib:stone_sandstone_komatiite_block unilib:stone_sandstone_komatiite_brick|VAPOURISE_STONE|silicon 45 magnesium 25 iron 12 calcium 10 aluminium 5 sodium 2 potassium 1 0.5
unilib:stone_komatiite_cobble|VAPOURISE_COBBLE|silicon 45 magnesium 25 iron 12 calcium 10 aluminium 5 sodium 2 potassium 1 0.5
unilib:stone_laterite unilib:stone_laterite_block unilib:stone_laterite_brick|VAPOURISE_STONE|aluminium 35 silicon 30 iron 20 titanium 5 magnesium 4 potassium 3 sodium 3
unilib:stone_laterite_rubble|VAPOURISE_RUBBLE|aluminium 35 silicon 30 iron 20 titanium 5 magnesium 4 potassium 3 sodium 3
unilib:stone_leafstone|VAPOURISE_STONE|oxygen 50 silicon 30 aluminium 10 calcium 5 bromine 3 iodine 2
unilib:stone_lignite unilib:stone_sandstone_lignite unilib:stone_sandstone_lignite_block unilib:stone_sandstone_lignite_brick|VAPOURISE_STONE|carbon 65 oxygen 25 hydrogen 5 sulphur 3 nitrogen 2
unilib:stone_limestone_antipodean unilib:stone_limestone_antipodean_block unilib:stone_limestone_antipodean_brick unilib:stone_limestone_beige unilib:stone_limestone_beige_block unilib:stone_limestone_beige_brick unilib:stone_limestone_coquina unilib:stone_limestone_coquina_block unilib:stone_limestone_coquina_brick unilib:stone_limestone_dark unilib:stone_limestone_dark_block unilib:stone_limestone_dark_brick unilib:stone_limestone_grey unilib:stone_limestone_grey_block unilib:stone_limestone_grey_brick unilib:stone_limestone_red unilib:stone_limestone_red_block unilib:stone_limestone_red_brick unilib:stone_limestone_white unilib:stone_limestone_white_block unilib:stone_limestone_white_brick unilib:stone_sandstone_limestone_beige unilib:stone_sandstone_limestone_beige_block unilib:stone_sandstone_limestone_beige_brick|VAPOURISE_STONE|calcium 45 carbon 35 magnesium 5 silicon 5 iron 5 aluminium 3 sodium 2
unilib:stone_limestone_antipodean_rubble unilib:stone_limestone_beige_rubble unilib:stone_limestone_coquina_rubble unilib:stone_limestone_dark_rubble unilib:stone_limestone_red_rubble unilib:stone_limestone_white_rubble|VAPOURISE_RUBBLE|calcium 45 carbon 35 magnesium 5 silicon 5 iron 5 aluminium 3 sodium 2
unilib:stone_limestone_grey_cobble unilib:stone_limestone_grey_cobble_mossy|VAPOURISE_COBBLE|calcium 45 carbon 35 magnesium 5 silicon 5 iron 5 aluminium 3 sodium 2
unilib:stone_malachite|VAPOURISE_STONE|oxygen 60 copper 25 hydrogen 10 carbon 5
unilib:stone_marble_blue unilib:stone_marble_blue_block unilib:stone_marble_brown unilib:stone_marble_brown_block unilib:stone_marble_brown_brick unilib:stone_marble_carrara unilib:stone_marble_carrara_block unilib:stone_marble_carrara_brick unilib:stone_marble_cream unilib:stone_marble_cream_block unilib:stone_marble_cream_brick unilib:stone_marble_grey unilib:stone_marble_grey_block unilib:stone_marble_red unilib:stone_marble_red_block unilib:stone_marble_red_brick unilib:stone_marble_silver unilib:stone_marble_silver_block unilib:stone_marble_silver_brick unilib:stone_marble_white unilib:stone_marble_white_block unilib:stone_marble_white_brick unilib:stone_sandstone_marble_cream unilib:stone_sandstone_marble_cream_block unilib:stone_sandstone_marble_cream_brick|VAPOURISE_STONE|calcium 50 carbon 45 magnesium 2 silicon 1 0.5 iron 1 0.5 aluminium 1 0.5
unilib:stone_marble_brown_cobble unilib:stone_marble_carrara_cobble unilib:stone_marble_carrara_cobble_mossy unilib:stone_marble_cream_cobble unilib:stone_marble_red_cobble unilib:stone_marble_silver_cobble unilib:stone_marble_white_cobble|VAPOURISE_COBBLE|calcium 50 carbon 45 magnesium 2 silicon 1 0.5 iron 1 0.5 aluminium 1 0.5
unilib:stone_migmatite unilib:stone_migmatite_block unilib:stone_migmatite_brick unilib:stone_sandstone_migmatite unilib:stone_sandstone_migmatite_block unilib:stone_sandstone_migmatite_brick|VAPOURISE_STONE|silicon 65 aluminium 10 iron 10 calcium 5 magnesium 5 potassium 3 sodium 2
unilib:stone_migmatite_cobble|VAPOURISE_COBBLE|silicon 65 aluminium 10 iron 10 calcium 5 magnesium 5 potassium 3 sodium 2
unilib:stone_mudstone unilib:stone_mudstone_block unilib:stone_mudstone_brick|VAPOURISE_STONE|silicon 65 aluminium 20 iron 7 calcium 3 magnesium 3 potassium 1 sodium 1
unilib:stone_mudstone_rubble|VAPOURISE_RUBBLE|silicon 65 aluminium 20 iron 7 calcium 3 magnesium 3 potassium 1 sodium 1
unilib:stone_obscurite|VAPOURISE_STONE|oxygen 60 magnesium 15 silicon 15 iron 5 calcium 5
unilib:stone_obsidian unilib:stone_obsidian_block unilib:stone_obsidian_brick unilib:stone_obsidian_hot unilib:stone_obsidian_molten|VAPOURISE_STONE|silicon 70 aluminium 15 sodium 5 potassium 5 iron 3 magnesium 1 calcium 1
unilib:stone_ocean unilib:stone_ocean_brick unilib:stone_pegmatite_red unilib:stone_pegmatite_red_block unilib:stone_pegmatite_red_brick unilib:stone_pegmatite_white unilib:stone_pegmatite_white_block unilib:stone_pegmatite_white_brick unilib:stone_savanna unilib:stone_savanna_block unilib:stone_savanna_brick|VAPOURISE_STONE|silicon 72 aluminium 13 potassium 6 sodium 5 iron 3 magnesium 1 0.5
unilib:stone_ocean_cobble unilib:stone_pegmatite_red_cobble unilib:stone_pegmatite_red_cobble_mossy unilib:stone_pegmatite_white_cobble unilib:stone_savanna_cobble|VAPOURISE_COBBLE|silicon 72 aluminium 13 potassium 6 sodium 5 iron 3 magnesium 1 0.5
unilib:stone_omphyrite unilib:stone_omphyrite_block unilib:stone_omphyrite_brick unilib:stone_omphyrite_crack_lava|VAPOURISE_STONE|oxygen 50 silicon 25 sulphur 15 aluminium 5 calcium 3 magnesium 2
unilib:stone_omphyrite_cobble|VAPOURISE_COBBLE|oxygen 50 silicon 25 sulphur 15 aluminium 5 calcium 3 magnesium 2
unilib:stone_ordinary unilib:stone_ordinary_block unilib:stone_ordinary_brick unilib:stone_sandstone_antipodean unilib:stone_sandstone_antipodean_block unilib:stone_sandstone_antipodean_brick unilib:stone_sandstone_barren unilib:stone_sandstone_barren_block unilib:stone_sandstone_barren_brick unilib:stone_sandstone_beige unilib:stone_sandstone_beige_block unilib:stone_sandstone_beige_brick unilib:stone_sandstone_desert unilib:stone_sandstone_desert_block unilib:stone_sandstone_desert_brick unilib:stone_sandstone_golden unilib:stone_sandstone_golden_block unilib:stone_sandstone_golden_brick unilib:stone_sandstone_grey unilib:stone_sandstone_grey_block unilib:stone_sandstone_grey_brick unilib:stone_sandstone_old_red unilib:stone_sandstone_old_red_block unilib:stone_sandstone_old_red_brick unilib:stone_sandstone_ordinary unilib:stone_sandstone_ordinary_block unilib:stone_sandstone_ordinary_brick unilib:stone_sandstone_pale unilib:stone_sandstone_pale_block unilib:stone_sandstone_pale_brick unilib:stone_sandstone_pink unilib:stone_sandstone_pink_block unilib:stone_sandstone_pink_brick unilib:stone_sandstone_quartzite_red unilib:stone_sandstone_quartzite_red_block unilib:stone_sandstone_quartzite_red_brick unilib:stone_sandstone_silver unilib:stone_sandstone_silver_block unilib:stone_sandstone_silver_brick unilib:stone_sandstone_white unilib:stone_sandstone_white_block unilib:stone_sandstone_white_brick|VAPOURISE_STONE|oxygen 50 silicon 50
unilib:stone_ordinary_cobble unilib:stone_ordinary_cobble_hot unilib:stone_ordinary_cobble_mossy unilib:stone_sandstone_antipodean_cobble unilib:stone_sandstone_desert_cobble unilib:stone_sandstone_golden_cobble unilib:stone_sandstone_ordinary_cobble unilib:stone_sandstone_silver_cobble|VAPOURISE_COBBLE|oxygen 50 silicon 50
unilib:stone_peridotite_dark unilib:stone_peridotite_dark_block unilib:stone_peridotite_dark_brick unilib:stone_peridotite_pale unilib:stone_peridotite_pale_block unilib:stone_peridotite_pale_brick|VAPOURISE_STONE|silicon 45 magnesium 40 iron 10 calcium 3 aluminium 1 sodium 1 0.5
unilib:stone_peridotite_dark_cobble unilib:stone_peridotite_dark_cobble_mossy|VAPOURISE_COBBLE|silicon 45 magnesium 40 iron 10 calcium 3 aluminium 1 sodium 1 0.5
unilib:stone_phonolite unilib:stone_phonolite_block unilib:stone_phonolite_brick|VAPOURISE_STONE|silicon 55 aluminium 20 sodium 11 potassium 6 iron 5 calcium 2 magnesium 1 0.5
unilib:stone_phonolite_cobble unilib:stone_phonolite_cobble_mossy|VAPOURISE_COBBLE|silicon 55 aluminium 20 sodium 11 potassium 6 iron 5 calcium 2 magnesium 1 0.5
unilib:metal_osmium_powder|VAPOURISE_POWDER|osmium 100
unilib:metal_ozymandium_block unilib:metal_ozymandium_block_chiselled|VAPOURISE_METAL_BLOCK|osmium 70 iridium 20 ruthenium 10
unilib:metal_ozymandium_brick|VAPOURISE_METAL_BRICK|osmium 70 iridium 20 ruthenium 10
unilib:metal_ozymandium_ingot|VAPOURISE_METAL_INGOT|osmium 70 iridium 20 ruthenium 10
unilib:metal_ozymandium_lump|VAPOURISE_LUMP|osmium 70 iridium 20 ruthenium 10
unilib:metal_ozymandium_powder|VAPOURISE_POWDER|osmium 70 iridium 20 ruthenium 10
unilib:metal_palladium_block|VAPOURISE_METAL_BLOCK|palladium 100
unilib:metal_palladium_ingot|VAPOURISE_METAL_INGOT|palladium 100
unilib:metal_palladium_powder|VAPOURISE_POWDER|palladium 100
unilib:metal_planexium_block unilib:metal_planexium_block_chiselled|VAPOURISE_METAL_BLOCK|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_planexium_brick|VAPOURISE_METAL_BRICK|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_planexium_ingot|VAPOURISE_METAL_INGOT|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_planexium_lump|VAPOURISE_LUMP|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_planexium_powder|VAPOURISE_POWDER|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_platinum_block|VAPOURISE_METAL_BLOCK|platinum 100
unilib:metal_platinum_ingot|VAPOURISE_METAL_INGOT|platinum 100
unilib:metal_platinum_powder|VAPOURISE_POWDER|platinum 100
unilib:metal_platinum_rare_block|VAPOURISE_METAL_BLOCK|platinum 85 nickel 5 copper 5 silver 5
unilib:metal_platinum_rare_ingot|VAPOURISE_METAL_INGOT|platinum 85 nickel 5 copper 5 silver 5
unilib:metal_platinum_rare_powder|VAPOURISE_POWDER|platinum 85 nickel 5 copper 5 silver 5
unilib:metal_plutonium_sample|VAPOURISE_SAMPLE|plutonium 100
unilib:metal_polonium_sample|VAPOURISE_SAMPLE|polonium 100
unilib:metal_potassium_chunk|VAPOURISE_METAL_INGOT|potassium 100
unilib:metal_praseodymium_chunk|VAPOURISE_METAL_INGOT|praseodymium 100
unilib:metal_promethium_sample|VAPOURISE_SAMPLE|promethium 100
unilib:metal_protactinium_sample|VAPOURISE_SAMPLE|protactinium 100
unilib:metal_radium_sample|VAPOURISE_SAMPLE|radium 100
unilib:metal_rarium_block unilib:metal_rarium_block_chiselled|VAPOURISE_METAL_BLOCK|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rarium_brick|VAPOURISE_METAL_BRICK|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rarium_ingot|VAPOURISE_METAL_INGOT|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rarium_lump|VAPOURISE_LUMP|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rarium_powder|VAPOURISE_POWDER|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rhenium_sample|VAPOURISE_SAMPLE|rhenium 100
unilib:metal_rhodium_block|VAPOURISE_METAL_BLOCK|rhenium 100
unilib:metal_rhodium_ingot|VAPOURISE_METAL_INGOT|rhenium 100
unilib:metal_rhodium_powder|VAPOURISE_POWDER|rhenium 100
unilib:metal_roentgenium_sample|VAPOURISE_SAMPLE|roentgenium 100
unilib:metal_rubidium_sample|VAPOURISE_SAMPLE|rubidium 100
unilib:metal_ruthenium_block|VAPOURISE_METAL_BLOCK|ruthenium 100
unilib:metal_ruthenium_ingot|VAPOURISE_METAL_INGOT|ruthenium 100
unilib:metal_ruthenium_powder|VAPOURISE_POWDER|ruthenium 100
unilib:metal_rutherfordium_sample|VAPOURISE_SAMPLE|rutherfordium 100
unilib:metal_samarium_chunk|VAPOURISE_METAL_INGOT|samarium 100
unilib:metal_scandium_block|VAPOURISE_METAL_BLOCK|scandium 100
unilib:metal_scandium_ingot|VAPOURISE_METAL_INGOT|scandium 100
unilib:metal_scandium_powder|VAPOURISE_POWDER|scandium 100
unilib:metal_seaborgium_sample|VAPOURISE_SAMPLE|seaborgium 100
unilib:metal_silicon_chunk|VAPOURISE_METAL_INGOT|silicon 100
unilib:metal_silver_block|VAPOURISE_METAL_BLOCK|silver 100
unilib:metal_silver_ingot|VAPOURISE_METAL_INGOT|silver 100
unilib:metal_silver_lump|VAPOURISE_LUMP|silver 100
unilib:metal_silver_powder|VAPOURISE_POWDER|silver 100
unilib:metal_silver_german_block|VAPOURISE_METAL_BLOCK|copper 70 nickel 20 zinc 10
unilib:metal_silver_german_ingot|VAPOURISE_METAL_INGOT|copper 70 nickel 20 zinc 10
unilib:metal_silver_german_powder|VAPOURISE_POWDER|copper 70 nickel 20 zinc 10
unilib:metal_silver_rare_block|VAPOURISE_METAL_BLOCK|silver 80 gold 5 copper 5 lead 5 zinc 5
unilib:metal_silver_rare_ingot|VAPOURISE_METAL_INGOT|silver 80 gold 5 copper 5 lead 5 zinc 5
unilib:metal_silver_rare_powder|VAPOURISE_POWDER|silver 80 gold 5 copper 5 lead 5 zinc 5
unilib:metal_silver_sterling_block|VAPOURISE_METAL_BLOCK|silver 92 copper 8
unilib:metal_silver_sterling_ingot|VAPOURISE_METAL_INGOT|silver 92 copper 8
unilib:metal_silver_sterling_powder|VAPOURISE_POWDER|silver 92 copper 8
unilib:metal_sodium_chunk|VAPOURISE_METAL_INGOT|sodium 100
unilib:metal_steel_block|VAPOURISE_METAL_BLOCK|iron 98 carbon 2
unilib:metal_steel_ingot|VAPOURISE_METAL_INGOT|iron 98 carbon 2
unilib:metal_steel_powder|VAPOURISE_POWDER|iron 98 carbon 2
unilib:metal_steel_rusty_brick|VAPOURISE_METAL_BRICK|iron 80 oxygen 17 carbon 2 hydrogen 1
unilib:metal_steel_black_block|VAPOURISE_METAL_BLOCK|iron 80 nickel 10 copper 9 tin 1
unilib:metal_steel_black_ingot|VAPOURISE_METAL_INGOT|iron 80 nickel 10 copper 9 tin 1
unilib:metal_steel_black_powder|VAPOURISE_POWDER|iron 80 nickel 10 copper 9 tin 1
unilib:metal_steel_carbon_block|VAPOURISE_METAL_BLOCK|iron 90 carbon 10
unilib:metal_steel_carbon_ingot|VAPOURISE_METAL_INGOT|iron 90 carbon 10
unilib:metal_steel_carbon_powder|VAPOURISE_POWDER|iron 90 carbon 10
unilib:metal_steel_rare_block|VAPOURISE_METAL_BLOCK|iron 84 carbon 12 manganese 1 0.5 silicon 1 0.5 sulphur 1 0.2 phosphorus 1 0.2
unilib:metal_steel_rare_ingot|VAPOURISE_METAL_INGOT|iron 84 carbon 12 manganese 1 0.5 silicon 1 0.5 sulphur 1 0.2 phosphorus 1 0.2
unilib:metal_steel_rare_powder|VAPOURISE_POWDER|iron 84 carbon 12 manganese 1 0.5 silicon 1 0.5 sulphur 1 0.2 phosphorus 1 0.2
unilib:metal_steel_stainless_block|VAPOURISE_METAL_BLOCK|iron 70 chromium 15 nickel 10 molybdenum 3 carbon 2
unilib:metal_steel_stainless_ingot|VAPOURISE_METAL_INGOT|iron 70 chromium 15 nickel 10 molybdenum 3 carbon 2
unilib:metal_steel_stainless_powder|VAPOURISE_POWDER|iron 70 chromium 15 nickel 10 molybdenum 3 carbon 2
unilib:metal_strontium_chunk|VAPOURISE_METAL_INGOT|strontium 100
unilib:metal_sybilline_block unilib:metal_sybilline_block_chiselled|VAPOURISE_METAL_BLOCK|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_sybilline_brick|VAPOURISE_METAL_BRICK|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_sybilline_ingot|VAPOURISE_METAL_INGOT|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_sybilline_lump|VAPOURISE_LUMP|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_sybilline_powder|VAPOURISE_POWDER|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_tantalum_block|VAPOURISE_METAL_BLOCK|tantalum 100
unilib:metal_tantalum_ingot|VAPOURISE_METAL_INGOT|tantalum 100
unilib:metal_tantalum_powder|VAPOURISE_POWDER|tantalum 100
unilib:metal_technetium_block|VAPOURISE_METAL_BLOCK|technetium 100
unilib:metal_technetium_ingot|VAPOURISE_METAL_INGOT|technetium 100
unilib:metal_technetium_powder|VAPOURISE_POWDER|technetium 100
unilib:metal_tellurium_block|VAPOURISE_METAL_BLOCK|tellurium 100
unilib:metal_tellurium_ingot|VAPOURISE_METAL_INGOT|tellurium 100
unilib:metal_tellurium_powder|VAPOURISE_POWDER|tellurium 100
unilib:metal_terbium_chunk|VAPOURISE_METAL_INGOT|terbium 100
unilib:metal_thallium_chunk|VAPOURISE_METAL_INGOT|thallium 100
unilib:metal_thorium_sample|VAPOURISE_SAMPLE|thorium 100
unilib:metal_thulium_chunk|VAPOURISE_METAL_INGOT|thulium 100
unilib:metal_tin_block|VAPOURISE_METAL_BLOCK|tin 100
unilib:metal_tin_ingot|VAPOURISE_METAL_INGOT|tin 100
unilib:metal_tin_lump|VAPOURISE_LUMP|tin 100
unilib:metal_tin_powder|VAPOURISE_POWDER|tin 100
unilib:metal_tin_rare_block|VAPOURISE_METAL_BLOCK|tin 80 oxygen 15 iron 2 0.5 manganese 1 0.5 tungsten 1 0.5 tantalum 1 0.5
unilib:metal_tin_rare_ingot|VAPOURISE_METAL_INGOT|tin 80 oxygen 15 iron 2 0.5 manganese 1 0.5 tungsten 1 0.5 tantalum 1 0.5
unilib:metal_tin_rare_powder|VAPOURISE_POWDER|tin 80 oxygen 15 iron 2 0.5 manganese 1 0.5 tungsten 1 0.5 tantalum 1 0.5
unilib:metal_titanium_block|VAPOURISE_METAL_BLOCK|titanium 100
unilib:metal_titanium_ingot|VAPOURISE_METAL_INGOT|titanium 100
unilib:metal_titanium_powder|VAPOURISE_POWDER|titanium 100
unilib:mineral_argutite_rock|VAPOURISE_MINERAL_ROCK|germanium 69 oxygen 31
unilib:mineral_arsenopyrite_lump|VAPOURISE_MINERAL_LUMP|arsenic 46 iron 34 sulphur 20
unilib:mineral_arsenopyrite_rock|VAPOURISE_MINERAL_ROCK|arsenic 46 iron 34 sulphur 20
unilib:mineral_azurite_lump|VAPOURISE_MINERAL_LUMP|copper 55 oxygen 35 carbon 7 hydrogen 3
