# "farming_redo" remix - contains everything in farming_redo that hasn't already been provided by
#       other mods. Note that lucky_block stuff has not been imported, and that the sand soil
#       created by minetest_game, but removed by farming_redo, is preserved in unilib

# node_name | original_mod

# farming_redo packages
food_soup_onion|farming
food_soup_pea|farming
food_soup_tomato|farming
food_soy_beans|farming
food_spaghetti|farming
food_tofu|farming
food_turkish_delight|farming
ingredient_butter_vegan|farming
ingredient_caramel|farming
ingredient_cornstarch|farming
ingredient_extract_vanilla|farming
ingredient_flour_multigrain|farming
ingredient_flour_rice|farming
ingredient_mayonnaise|farming
ingredient_oil_hemp|farming
ingredient_oil_sunflower|farming
ingredient_pepper_ground|farming
ingredient_salt_normal|farming
ingredient_sauce_soy|farming
ingredient_sugar_cube|farming
ingredient_sugar_normal|farming
item_fibre_hemp|farming
light_lantern_jack_yellow|farming
misc_beanpole|farming
misc_braid_garlic|farming
misc_scarecrow_base|farming
misc_trellis|farming
produce_artichoke|farming
produce_bean_green|farming
produce_beetroot_normal|farming
produce_blackberry|farming
produce_blueberry_highbush|farming
produce_cabbage_normal|farming
produce_carrot_normal|farming
produce_chilli_normal|farming
produce_cocoa_jungle|farming
produce_coffee|farming
produce_corn_normal|farming
produce_cucumber_normal|farming
produce_garlic_normal|farming
produce_grape|farming
produce_lettuce|farming
produce_melon|farming
produce_onion_normal|farming
produce_parsley_flatleaf|farming
produce_pea|farming
produce_pepper|farming
produce_pineapple|farming
produce_potato_normal|farming
produce_pumpkin_yellow|farming
produce_raspberry|farming
produce_rhubarb|farming
produce_soy_normal|farming
produce_tomato_salad|farming
produce_vanilla|farming
rope_hemp|farming
tool_scythe_mithril|farming
utensil_board_cutting|farming
utensil_bowl_mixing_glass|farming
utensil_bowl_wooden|farming thirsty
utensil_mortar_pestle|farming
utensil_pot_cooking|farming
utensil_press_hand|farming
utensil_saucepan_normal|farming
utensil_skillet_normal|farming
utensil_tray_baking|farming
vessel_bottle_glass_with_ethanol|farming
vessel_bottle_glass_with_water_rose|farming
vessel_glass_with_squeezed_cactus|farming
vessel_glass_with_squeezed_carrot|farming
vessel_glass_with_squeezed_pineapple|farming
vessel_glass_with_water|farming

# supporting packages (.depends)
brick_ordinary|default
bucket_steel|bucket
clay_ordinary|default
crop_cotton|farming
crop_wheat|farming
dye_basic|dye bakedclay
flower_rose_red|flowers
food_bread_ordinary|farming
fruit_apple|default
fruit_olive|ethereal
glass_ordinary|default moreblocks vessels
ingredient_flour_ordinary|farming
ingredient_oil_olive|ethereal
item_stick_ordinary|default
liquid_water_ordinary|default
metal_gold|default glemr11 technic
metal_iron|default
metal_mithril|glemr11 moreores technic
metal_steel|default glemr11 technic
mineral_coal|default technic
plant_cactus_ordinary|default
plant_papyrus_ordinary|default mtg_plus
snow_ordinary|default ethereal mtg_plus
torch_ordinary|default
tree_jungle|default doors moreblocks
vessel_bottle_glass_empty|thirsty vessels
vessel_glass_empty|thirsty vessels

# supporting packages (.at_least_one)
dirt_dry|default
dirt_ordinary|default farming moreblocks
dirt_ordinary_with_turf_grove|ethereal
dirt_ordinary_with_turf_prairie|ethereal
item_paper_ordinary|default moreblocks
item_string_ordinary|farming
liquid_water_river|default

# supporting packages (.optional)
#bucket_wood|bucket_wooden
#bush_blueberry_ordinary|default
#ingredient_cocoa_normal|cacaotree
#ingredient_flour_barley|grains
#ingredient_flour_oat|grains
#ingredient_flour_rye|grains
#liquid_lava_ordinary|default
#machine_furnace_induction|unilib
#material_scrap_steel|steel
#mineral_mese|default glemr11
#plant_shrub_dry|default

# supporting packages (.suggested)
#food_milk_soy_red|cucina_vegana
#fruit_banana|ethereal
#fruit_blueberry_ordinary|default
#fruit_lemon|ethereal
#fruit_orange|ethereal
#ingredient_butter_normal|cheese
#mushroom_brown|flowers
#plant_seaweed_undersea|ethereal
#produce_strawberry_normal|ethereal
